 *  Executing task in folder rocket_groundstation: platformio device monitor 

--- Terminal on /dev/cu.usbserial-A5069RR4 | 115200 8-N-1
--- Available filters and text transformations: debug, default, direct, esp8266_exception_decoder, hexlify, log2file, nocontrol, printable, send_on_enter, time
--- More details at https://bit.ly/pio-monitor-filters
--- Quit: Ctrl+C | Menu: Ctrl+T | Help: Ctrl+T followed by Ctrl+H
2850,0,-104.51,0.00,-0.04,1.22,9.82,7.0,0.3,-0.9,0
2860,0,-104.54,0.00,-0.04,1.22,9.81,7.0,0.3,-0.9,0
2870,0,-104.50,0.00,-0.04,1.21,9.83,7.0,0.3,-0.9,0
2880,0,-104.60,0.00,-0.04,1.24,9.83,7.0,0.3,-0.9,0
2890,0,-104.46,0.00,-0.05,1.23,9.82,7.0,0.3,-0.9,0
2900,0,-104.35,0.00,-0.06,1.23,9.82,7.0,0.3,-0.9,0
2912,0,-104.38,0.00,-0.03,1.21,9.84,7.0,0.3,-0.9,0
2922,0,-104.32,0.00,-0.03,1.22,9.82,7.0,0.3,-0.9,0
2932,0,-104.25,0.00,-0.05,1.23,9.85,7.0,0.3,-0.9,0
2942,0,-104.15,0.00,-0.05,1.21,9.85,7.0,0.3,-0.9,0
2952,0,-104.08,0.00,-0.05,1.20,9.83,7.0,0.3,-0.9,0
2962,0,-104.07,0.00,-0.05,1.22,9.82,7.0,0.3,-0.9,0
2972,0,-103.93,0.00,-0.05,1.24,9.83,7.0,0.3,-0.9,0
2982,0,-103.90,0.00,-0.05,1.22,9.82,7.0,0.3,-0.9,0
2992,0,-103.91,0.00,-0.05,1.21,9.81,7.0,0.3,-0.9,0
3002,0,-104.05,0.00,-0.03,1.22,9.81,7.0,0.3,-0.9,0
3012,0,-104.11,0.00,-0.03,1.21,9.82,7.0,0.3,-0.9,0
3022,0,-104.09,0.00,-0.03,1.23,9.83,7.0,0.3,-0.9,0
3032,0,-104.25,0.00,-0.04,1.24,9.81,7.0,0.3,-0.9,0
3042,0,-104.24,0.00,-0.04,1.22,9.80,7.0,0.3,-0.9,0
3052,0,-104.34,0.00,-0.05,1.20,9.83,7.0,0.3,-0.9,0
3062,0,-104.31,0.00,-0.05,1.23,9.81,7.0,0.3,-0.9,0
3072,0,-104.45,0.00,-0.04,1.24,9.82,7.0,0.3,-0.9,0
3082,0,-104.54,0.00,-0.05,1.25,9.82,7.0,0.3,-0.9,0
3092,0,-104.63,0.00,-0.05,1.22,9.82,7.0,0.3,-0.9,0
3102,0,-104.66,0.00,-0.05,1.22,9.82,7.0,0.3,-0.9,0
3110,0,-104.61,0.00,-0.05,1.22,9.83,7.0,0.3,-0.9,0
3120,0,-104.72,0.00,-0.04,1.21,9.82,7.0,0.3,-0.9,0
3130,0,-104.66,0.00,-0.03,1.24,9.83,7.0,0.3,-0.9,0
3140,0,-104.55,0.00,-0.03,1.21,9.84,7.0,0.3,-0.9,0
3150,0,-104.29,0.00,-0.06,1.22,9.79,7.0,0.3,-0.9,0
3160,0,-104.40,0.00,-0.05,1.21,9.85,7.0,0.3,-0.9,0
3170,0,-104.35,0.00,-0.04,1.23,9.81,7.0,0.3,-0.9,0
3180,0,-104.32,0.00,-0.03,1.24,9.85,7.0,0.3,-0.9,0
3190,0,-104.38,0.00,-0.07,1.21,9.81,7.0,0.3,-0.9,0
3200,0,-104.34,0.00,-0.05,1.24,9.84,7.0,0.3,-0.9,0
